Hue,Saturation,Value,Label
103.80839324868866,37.13408933747797,231.17691598621758,setengah_matang
106.40214316573403,32.729486318460786,231.4620774623585,setengah_matang
104.25633673734842,34.60883629271167,233.71102145007328,setengah_matang
105.4448059791034,35.082705505133895,230.97138181820594,setengah_matang
105.28973916081782,32.35400327372104,233.93577006439932,setengah_matang
103.83886272868929,30.90060294734439,230.6382937263745,setengah_matang
105.59909750353054,31.813583967991462,233.0154571828081,setengah_matang
105.9340654299571,33.019844901410096,235.0801320040243,setengah_matang
106.5230699280883,31.6955155729045,233.65630922959716,setengah_matang
106.42824724192486,31.480288240751555,228.8344718578118,setengah_matang
106.29023722034339,29.056827978004417,228.0575880911678,setengah_matang
106.31899335566693,33.551800845208014,230.58877570929516,setengah_matang
107.72941555817177,31.344412392623543,230.87709966433243,setengah_matang
106.43592029521226,29.233971011011064,231.78827011749027,setengah_matang
106.0303498594417,31.0376409896685,235.3275771677037,setengah_matang
107.22176340944807,31.968267121169486,229.35847427875936,setengah_matang
108.86686505540041,30.148838419668074,232.6465949120283,setengah_matang
107.65369574436174,28.424577246676506,232.23904741885048,setengah_matang
108.32926429872157,27.97145141713033,233.64022972124593,setengah_matang
109.29213065949585,27.398493660276284,234.36530484494787,setengah_matang
106.56437659936503,28.542534150757078,233.2411397002219,setengah_matang
106.789541148145,31.978737901898533,233.9156048752097,setengah_matang
104.17189457728982,35.64759990722356,235.31059436651873,setengah_matang
107.31032028446134,29.20993723321795,231.204716152525,setengah_matang
107.56666224795069,34.808260106527,228.25980656310392,setengah_matang
109.23242390738814,30.628950713675167,229.5770682411232,setengah_matang
108.34030555835758,28.72424217638408,227.65578595186773,setengah_matang
112.30523856752639,26.392205285470066,229.32401451573085,setengah_matang
110.49640491277157,29.393847123266582,229.13476881875278,setengah_matang
109.4759259062626,28.881475354514855,230.6892914049725,setengah_matang
109.45191543871711,29.616900974749942,232.00160707981163,setengah_matang
106.41336145052453,31.806202666095054,229.6426612870044,setengah_matang
106.2506254778186,34.149415866762936,234.10745360514133,setengah_matang
106.86076930121685,33.03983862340462,232.29186105698784,setengah_matang
98.15742637943575,31.768777109569115,237.15972604735182,setengah_matang
93.81620583164327,50.786050666689675,229.7727390221177,setengah_matang
97.22126153401007,32.127857039993415,239.67425339184842,setengah_matang
97.75201115175518,32.245756456523814,236.27207579994797,setengah_matang
97.34508822389517,30.95639498808108,240.67346026274714,setengah_matang
97.05129747658688,32.058478774899655,240.29045066257513,setengah_matang
98.39927758141498,29.180532143918963,241.79207118103486,setengah_matang
96.01299210338402,32.72376336232984,241.44332946986026,setengah_matang
98.1449513321848,35.1882156494882,240.26870975041942,setengah_matang
109.41325443906752,23.86982902389624,227.88958018658818,setengah_matang
74.13214206077852,20.875342685526345,243.81002297511097,setengah_matang
109.31371412378687,29.925400737167916,217.07099853468964,setengah_matang
106.59375174204698,36.850886253955274,238.0944898722366,setengah_matang
110.49969174064006,29.933602294325638,224.85288122955998,setengah_matang
109.1242448641137,30.925599911205378,231.33557108945294,setengah_matang
109.97452613004099,31.744484928141393,234.3483072778409,setengah_matang
110.67118199712247,31.86491827642868,232.28945860830024,setengah_matang
108.94141363296099,32.753515699659154,228.36316444989808,setengah_matang
108.46292467787063,36.37983069626134,193.85564701947376,setengah_matang
109.68662018332307,31.597038735824714,212.2449891263087,setengah_matang
108.52614571940899,32.376178868074284,225.54195462979678,setengah_matang
108.93020580045234,30.673598216276623,208.00212886435793,setengah_matang
110.43026561073181,30.46898675247935,217.57744634827137,setengah_matang
106.27606989888828,33.921692665749966,208.65525479344964,setengah_matang
107.01462041957782,35.92353616622247,226.86233988099661,setengah_matang
106.54880784259593,36.83371564351547,227.7314273735639,setengah_matang
109.40355911810614,31.54526285995668,226.1108146773928,setengah_matang
110.42963457495381,30.087916714227315,223.99019335394146,setengah_matang
109.84460128028839,30.945028048615388,217.40124825131664,setengah_matang
103.66848248794835,34.75272937283654,244.8612021584128,setengah_matang
104.6179895882,32.08812932691287,230.87702973358958,setengah_matang
101.54651555764084,41.04975385705791,241.23622065729256,setengah_matang
105.0010460577311,33.99976913729852,236.55738352508016,setengah_matang
104.15953209945529,33.0087376928529,239.69908701806685,setengah_matang
106.05024362112171,33.36932150754423,230.98864542077237,setengah_matang
103.8944680385812,36.57430651598569,242.05771949128246,setengah_matang
102.550323008691,36.1609694541188,242.5789860689333,setengah_matang
103.28145473199686,40.14186118971522,238.89365881628405,setengah_matang
106.58006439601074,38.22393101361252,236.20571484316932,setengah_matang
103.6925773203402,38.78705665734036,235.64900847663466,setengah_matang
102.73456289220944,41.90367260002336,238.68601171120113,setengah_matang
104.82758985976024,37.936374720608846,231.85693887173755,setengah_matang
104.57432028645225,38.40748643857907,238.30698559177833,setengah_matang
103.795669586448,37.25067865172864,235.33903419588438,setengah_matang
106.40285392089979,33.886564869183886,235.234302497664,setengah_matang
106.54486185733398,34.709811805835756,232.28856543592983,setengah_matang
107.13792034763958,33.31071730526237,223.88360820069443,setengah_matang
105.93071323384973,36.17905123808108,234.50463799268405,setengah_matang
106.21500003650003,34.61858428985538,230.97629978272528,setengah_matang
105.19043120142177,37.169419875130075,225.9616025471713,setengah_matang
104.62015005826733,37.0779112259498,235.79147838733567,setengah_matang
109.27422490523264,32.51753785053303,237.72234649745695,setengah_matang
106.06120010113827,34.094479751773235,232.72172392304998,setengah_matang
